ra,dec,id,name,mag,bv
316.019583,-5.823056,8059, 12    Aqr,5.89,0.68
316.10125,-19.855,8060, 22Eta Cap,4.84,0.17
317.342917,-73.173056,8061,HR8061,5.68,0.59
315.537917,56.669722,8065,HR8065,5.83,-0.07
316.144583,5.502778,8066,  3    Equ,5.61,1.65
316.60625,-41.386111,8069,   Eta Mic,5.53,1.35
316.505,-30.125,8070,   Del Mic,5.68,1.03
317.137083,-63.928889,8073,HR8073,5.76,1.18
316.486667,-17.232778,8075, 23The Cap,4.07,-0.01
316.602917,-32.341667,8076,HR8076,5.18,1.1
316.36125,5.958333,8077,  4    Equ,5.94,0.54
315.948333,53.286111,8078,HR8078,5.9,0.99
316.232917,43.927778,8079, 62Xi  Cyg,3.72,1.65
316.782083,-25.005833,8080, 24    Cap,4.5,1.61
316.62625,31.184722,8084,HR8084,5.82,0.56
316.7275,38.745833,8085, 61    Cyg,5.21,1.18
317.14,-21.193611,8087, 25Chi Cap,5.3,0.01
316.650417,47.648333,8089, 63    Cyg,4.55,1.57
318.335417,-70.126389,8092,   Omi Pav,5.02,1.58
317.39875,-11.371667,8093, 13Nu  Aqr,4.51,0.94
317.162083,30.205833,8094,HR8094,5.59,-0.1
317.585417,10.131667,8097,  5Gam Equ,4.69,0.26
316.597083,71.431944,8099,HR8099,5.87,0.4
318.056667,-40.269444,8100,HR8100,5.83,0.45
318.262917,-39.425278,8104,HR8104,5.26,0.44
317.565,53.563333,8106,HR8106,5.73,-0.12
318.32875,-36.423889,8108,HR8108,5.96,0.98
318.322083,-27.619444,8110,HR8110,5.42,1.42
316.372083,78.126389,8112,HR8112,5.91,-0.07
318.94125,-53.263056,8114,HR8114,5.75,0.19
318.234167,30.226944,8115, 64Zet Cyg,3.2,0.99
317.950833,59.986389,8119,HR8119,5.64,0.11
318.620417,10.006944,8123,  7Del Equ,4.49,0.5
318.907917,-20.651667,8127, 28Phi Cap,5.24,1.17
318.937083,-15.171389,8128, 29    Cap,5.28,1.64
318.697917,38.045556,8130, 65Tau Cyg,3.72,0.39
318.955833,5.247778,8131,  8Alp Equ,3.92,0.53
319.484583,-32.1725,8135,   Eps Mic,4.71,0.06
319.48875,-17.985278,8137, 30    Cap,5.43,-0.12
319.966667,-53.449722,8140,   The Ind,4.39,0.19
319.54625,-4.519444,8141, 15    Aqr,5.82,-0.13
319.354167,39.394722,8143, 67Sig Cyg,4.23,0.12
320.039583,-45.022222,8145,HR8145,6.0,2.33
319.479583,34.896944,8146, 66Ups Cyg,4.43,-0.11
319.716667,11.203333,8149,HR8149,5.96,1.65
319.309583,55.798056,8150,HR8150,5.98,1.45
320.19,-40.809722,8151,   The1Mic,4.82,0.02
319.613333,43.945833,8154, 68    Cyg,5.0,-0.01
319.8425,38.2375,8157,HR8157,5.83,0.5
320.267917,-4.56,8160, 16    Aqr,5.87,0.92
319.87,49.510278,8161,HR8161,5.76,-0.15
319.645,62.585556,8162,  5Alp Cep,2.44,0.22
320.27,7.354444,8163,  9    Equ,5.82,1.66
319.815833,58.623611,8164,HR8164,5.66,1.38
320.268333,23.855833,8165,HR8165,5.57,1.05
320.20875,32.452778,8166,HR8166,5.68,1.08
320.561667,-16.834444,8167, 32Iot Cap,4.28,0.9
318.925833,77.012222,8168,HR8168,5.95,1.5
319.8425,64.871944,8171,  6    Cep,5.18,-0.04
320.752083,-22.668889,8172,HR8172,5.6,1.63
320.521667,19.804444,8173,  1    Peg,4.08,1.11
320.734583,-9.319444,8175, 17    Aqr,5.99,1.54
320.723333,6.811111,8178, 10Bet Equ,5.16,0.05
321.103333,-41.006667,8180,   The2Mic,5.77,-0.05
321.610833,-65.366111,8181,   Gam Pav,4.22,0.49
321.04,-20.851944,8183, 33    Cap,5.41,1.16
320.501667,49.388889,8185,HR8185,5.69,1.1
321.047917,-12.878056,8187, 18    Aqr,5.49,0.29
320.995,24.274167,8190,HR8190,5.71,0.32
321.304583,-9.748611,8195, 19    Aqr,5.7,0.2
322.187083,-69.505278,8196,HR8196,5.34,1.55
321.141667,26.174444,8198,HR8198,5.68,0.31
321.320833,-3.556667,8199, 21    Aqr,5.49,1.46
321.595417,-37.829444,8200,HR8200,5.63,1.19
321.756667,-42.547778,8202,HR8202,5.51,0.39
321.666667,-22.411389,8204, 34Zet Cap,3.74,1.0
321.811667,-21.196111,8207, 35    Cap,5.78,1.44
321.331667,46.714444,8208,HR8208,5.6,0.32
321.445833,36.6675,8209, 69    Cyg,5.94,-0.08
322.180833,-21.807222,8213, 36    Cap,4.51,0.91
321.839167,37.116667,8215, 70    Cyg,5.31,-0.14
321.715,48.835,8216,HR8216,5.31,0.07
321.917083,27.608611,8217, 35    Vul,5.41,0.04
322.034583,32.225278,8220,HR8220,5.8,0.32
322.249583,22.179444,8223,HR8223,5.93,1.53
322.487083,23.638889,8225,  2    Peg,4.57,1.62
321.942083,66.809167,8227,  7    Cep,5.44,-0.11
322.3625,46.540556,8228, 71    Cyg,5.24,0.97
323.024583,-41.179167,8229,   Xi  Gru,5.29,1.1
323.060833,-33.944722,8230,  6    PsA,5.97,0.05
322.889583,-5.571111,8232, 22Bet Aqr,2.91,0.83
323.347917,-44.848611,8236,HR8236,5.57,1.04
322.165,70.560833,8238,  8Bet Cep,3.23,-0.22
321.207083,80.524722,8239,HR8239,5.97,0.92
322.747083,60.459444,8243,HR8243,5.53,0.12
323.7125,-20.084444,8245, 37    Cap,5.69,0.4
323.235833,49.977778,8246,HR8246,5.75,-0.03
323.823333,-3.983056,8251,HR8251,5.77,1.11
323.495417,45.591944,8252, 73Rho Cyg,4.02,0.89
324.045833,-26.171389,8253,  8    PsA,5.73,0.22
325.36875,-77.39,8254,   Nu  Oct,3.76,1.0
323.694167,38.534167,8255, 72    Cyg,4.9,1.08
324.27,-19.466111,8260, 39Eps Cap,4.68,-0.17
324.01,45.374722,8262,HR8262,5.53,1.58
324.437917,-7.854167,8264, 23Xi  Aqr,4.69,0.17
324.2375,40.413611,8266, 74    Cyg,5.01,0.18
324.439167,19.318611,8267,  5    Peg,5.45,0.3
324.632917,5.771667,8270,  4    Peg,5.67,0.25
324.754583,20.265278,8276,HR8276,5.85,0.32
324.88875,2.243611,8277, 25    Aqr,5.1,1.04
325.022917,-16.662222,8278, 40Gam Cap,3.68,0.32
324.48,62.081944,8279,  9    Cep,4.73,0.3
327.72625,-82.719167,8280,   Lam Oct,5.29,0.75
324.74,57.489167,8281,HR8281,5.62,0.21
325.387083,-14.0475,8283, 42    Cap,5.18,0.65
325.04625,43.273889,8284, 75    Cyg,5.11,1.6
325.503333,-23.262778,8285, 41    Cap,5.24,0.95
325.542083,1.285278,8287, 26    Aqr,5.67,1.44
325.664583,-18.866389,8288, 43Kap Cap,4.73,0.88
325.564583,5.68,8289,  7    Peg,5.3,1.64
325.768333,-14.399722,8295, 44    Cap,5.88,0.25
325.595417,41.077222,8300, 77    Cyg,5.69,0.01
325.52375,51.189722,8301, 80Pi 1Cyg,4.67,-0.12
326.004167,-14.749444,8302, 45    Cap,5.99,0.21
326.236667,-33.025833,8305,  9Iot PsA,4.34,-0.05
325.776667,41.155,8306,HR8306,5.49,1.59
325.857083,38.283889,8307, 79    Cyg,5.65,0.0
326.046667,9.875,8308,  8Eps Peg,2.39,1.53
326.035833,28.742778,8309, 78Mu 1Cyg,4.73,0.48
326.25125,-9.0825,8311, 46    Cap,5.09,1.11
326.127917,17.35,8313,  9    Peg,4.34,1.17
326.130417,14.771944,8314,HR8314,5.94,0.59
326.16125,25.645,8315, 10Kap Peg,4.13,0.43
325.876667,58.78,8316,   Mu  Cep,4.08,2.35
325.480417,71.311389,8317, 11    Cep,4.56,1.1
326.567917,-9.275833,8318, 47    Cap,6.0,1.66
326.63375,-11.365833,8319, 48Lam Cap,5.58,-0.01
326.518333,22.948889,8321, 12    Peg,5.29,1.41
326.76,-16.127222,8322, 49Del Cap,2.87,0.29
327.065833,-47.303611,8323,HR8323,5.58,0.6
325.766667,72.320278,8324,HR8324,5.17,1.05
326.934167,-30.898333,8326, 10The PsA,5.01,0.04
326.222083,62.460556,8327,HR8327,5.95,0.31
326.808333,2.686111,8328, 11    Peg,5.64,0.0
327.500417,-64.7125,8331,HR8331,5.62,1.02
327.69625,-69.629444,8333,   Omi Ind,5.53,1.37
326.362083,61.120833,8334, 10Nu  Cep,4.29,0.52
326.698333,49.309444,8335, 81Pi 2Cyg,4.23,-0.12
326.855417,60.692778,8339, 12    Cep,5.52,1.52
327.46125,30.174167,8343, 14    Peg,5.04,-0.03
327.53625,17.285556,8344, 13    Peg,5.29,0.37
327.8925,19.826667,8348,HR8348,5.77,-0.1
328.324167,-13.551667,8351, 51Mu  Cap,5.08,0.37
328.797917,-61.886389,8352,HR8352,5.9,0.39
328.482083,-37.365,8353,   Gam Gru,3.01,-0.12
328.124583,28.793333,8354, 15    Peg,5.53,0.42
328.265833,25.925,8356, 16    Peg,5.08,-0.17
328.004167,55.796944,8357,HR8357,5.71,-0.13
328.405833,19.668333,8358,HR8358,5.68,0.01
328.543333,-4.276111,8360,HR8360,5.71,1.18
329.095,-37.253611,8366,HR8366,5.46,0.08
329.479583,-54.9925,8368,   Del Ind,4.4,0.28
328.721667,56.611389,8371, 13    Cep,5.8,0.73
329.235,12.076389,8373, 17    Peg,5.54,0.05
328.879583,65.320833,8375,HR8375,5.86,-0.06
329.824583,-38.395278,8379,HR8379,5.5,1.0
330.765833,-76.118611,8380,HR8380,5.95,0.39
329.162917,63.625556,8383,HR8383,4.91,1.77
330.032917,6.7175,8385, 18    Peg,6.0,-0.12
330.209167,-28.453611,8386, 12Eta PsA,5.42,-0.09
330.84,-56.786111,8387,   Eps Ind,4.69,1.06
329.7225,62.698333,8388,HR8388,5.93,1.67
330.270833,0.605,8390, 28    Aqr,5.58,1.28
330.2725,13.119722,8392, 20    Peg,5.6,0.34
330.288333,8.257222,8393, 19    Peg,5.65,1.44
329.8125,73.18,8400, 16    Cep,5.03,0.44
330.818333,-6.5225,8401, 30    Aqr,5.54,0.96
330.82875,-2.155278,8402, 31Omi Aqr,4.69,-0.06
330.460833,52.882222,8403,HR8403,5.78,-0.11
330.829167,11.386389,8404, 21    Peg,5.8,-0.07
330.519167,58.000556,8406, 14    Cep,5.56,0.06
330.73625,44.65,8407,HR8407,5.6,-0.03
331.153333,-26.8225,8408,HR8408,5.96,-0.14
331.462083,-59.636111,8409,   Kap2Ind,5.62,1.46
331.1975,-0.906667,8410, 32    Aqr,5.3,0.23
331.52875,-39.543333,8411,   Lam Gru,4.46,1.37
331.42,5.058611,8413, 22Nu  Peg,4.84,1.44
331.445833,-0.319722,8414, 34Alp Aqr,2.96,0.98
331.2975,26.673889,8415,HR8415,5.78,1.25
330.970417,63.119722,8416, 18    Cep,5.29,1.58
330.9475,64.627778,8417, 17Xi  Cep,4.29,0.34
331.609167,-13.869722,8418, 33Iot Aqr,4.27,-0.07
331.394583,28.963889,8419, 23    Peg,5.7,-0.06
331.508333,45.014444,8424,HR8424,5.14,1.57
332.058333,-46.961111,8425,   Alp Gru,1.74,-0.13
331.252083,62.785556,8426, 20    Cep,5.27,1.41
331.287083,62.28,8428, 19    Cep,5.11,0.08
331.752917,25.345,8430, 24Iot Peg,3.76,0.44
332.095833,-32.988611,8431, 14Mu  PsA,4.5,0.05
332.108333,-34.043889,8433,   Ups PsA,4.99,1.48
331.869167,19.475556,8435,HR8435,5.75,
331.959583,21.702778,8438, 25    Peg,5.78,-0.1
332.245833,-18.519722,8439, 35    Aqr,5.81,-0.17
332.482083,-34.014722,8444,HR8444,5.37,0.24
332.536667,-32.548333,8447, 15Tau PsA,4.92,0.48
332.306667,33.172222,8449, 27Pi 1Peg,5.58,1.0
332.55,6.197778,8450, 26The Peg,3.53,0.08
332.65625,-11.565,8452, 38    Aqr,5.46,-0.12
332.496667,33.178333,8454, 29Pi 2Peg,4.29,0.46
332.655833,11.624444,8458,HR8458,5.78,1.58
332.96375,16.040556,8461,HR8461,5.95,0.95
332.79125,50.823333,8463,HR8463,5.4,0.15
332.71375,58.201111,8465, 21Zet Cep,3.35,1.57
333.033333,24.95,8466,HR8466,5.92,1.51
332.451667,72.341111,8468, 24    Cep,4.79,0.92
332.877917,59.414444,8469, 22Lam Cep,5.04,0.25
333.435,-25.180833,8470,HR8470,5.58,0.49
334.460417,-77.511667,8471,   Psi Oct,5.51,0.31
332.953333,56.839444,8472,HR8472,5.24,0.51
332.662083,70.132778,8474,HR8474,5.5,0.38
333.199167,34.604722,8475,HR8475,5.33,1.13
333.578333,-27.766944,8478, 16Lam PsA,5.43,-0.16
333.007917,60.759444,8479,HR8479,5.35,1.17
333.575,-21.074167,8480, 41    Aqr,5.32,0.8
335.00625,-80.439722,8481,   Eps Oct,5.1,1.47
333.410833,28.608333,8482,HR8482,5.89,1.15
333.092917,63.291389,8483,HR8483,5.79,1.67
333.469583,39.715,8485,HR8485,4.49,1.39
333.90375,-41.346667,8486,   Mu 1Gru,4.79,0.8
333.455417,45.440833,8487,HR8487,5.53,0.04
334.110833,-41.6275,8488,   Mu 2Gru,5.1,0.92
333.685,42.953889,8489,HR8489,5.71,0.0
333.758333,57.043611,8494, 23Eps Cep,4.19,0.28
334.200417,-12.831389,8496, 42    Aqr,5.34,1.14
333.9925,37.748889,8498,  1    Lac,4.13,1.46
334.208333,-7.783333,8499, 43The Aqr,4.16,0.98
334.219167,-9.04,8500,HR8500,5.79,1.16
334.565,-53.627778,8501,HR8501,5.37,0.6
334.625417,-60.259722,8502,   Alp Tuc,2.86,1.39
334.277083,-5.387222,8504, 44    Aqr,5.75,0.88
337.905833,-85.967222,8505,   Ups Oct,5.77,1.02
334.110417,57.220278,8506,HR8506,5.88,0.93
334.753333,-13.305,8508, 45    Aqr,5.95,1.06
334.552917,62.804444,8511, 25    Cep,5.75,1.26
335.049583,-7.821111,8512, 46Rho Aqr,5.37,-0.06
335.115,5.789444,8513, 30    Peg,5.37,-0.02
336.153333,-72.255556,8515,   Nu  Ind,5.29,0.65
335.398333,-21.598333,8516, 47    Aqr,5.13,1.07
335.414167,-1.387222,8518, 48Gam Aqr,3.84,-0.05
335.379583,12.205278,8520, 31    Peg,5.01,-0.13
335.330417,28.330556,8522, 32    Peg,4.81,0.0
335.256667,46.536667,8523,  2    Lac,4.57,-0.1
335.783333,-45.928611,8524,   Pi 2Gru,5.62,0.36
336.29375,-70.431667,8527,HR8527,5.78,0.38
335.87875,-24.7625,8529, 49    Aqr,5.53,0.99
335.88375,-7.194444,8530,HR8530,5.93,1.0
336.235,-57.797222,8531,HR8531,5.32,0.67
336.02875,-4.836944,8533, 51    Aqr,5.78,-0.04
336.112917,-13.529444,8534, 50    Aqr,5.76,0.97
335.89,52.229167,8538,  3Bet Lac,4.43,1.02
336.319167,1.3775,8539, 52Pi  Aqr,4.66,-0.03
336.833333,-64.966389,8540,   Del Tuc,4.48,-0.03
336.129167,49.476389,8541,  4    Lac,4.57,0.09
333.294167,86.108056,8546,HR8546,5.27,-0.03
337.157083,-67.489167,8547,HR8547,5.55,0.2
336.655833,4.393611,8548, 34    Peg,5.75,0.52
336.964583,4.695556,8551, 35    Peg,4.79,1.05
337.163333,-39.131944,8552,   Nu  Gru,5.47,0.95
336.9425,31.840278,8555,HR8555,5.98,1.45
337.3175,-43.495556,8556,   Del1Gru,3.97,1.03
336.503333,70.770833,8557,HR8557,5.47,1.2
337.207083,-0.020278,8558, 55Zet1Aqr,4.59,
337.20875,-0.02,8559, 55Zet2Aqr,4.42,0.38
337.439583,-43.749444,8560,   Del2Gru,4.11,1.57
336.772083,65.132222,8561, 26    Cep,5.46,0.37
337.283333,9.128889,8562, 36    Peg,5.58,1.55
337.441667,-27.107222,8563,HR8563,5.95,0.33
337.2925,26.763056,8564,HR8564,5.79,1.25
337.491667,4.431667,8566, 37    Peg,5.48,0.38
337.292917,58.415278,8571, 27Del Cep,3.75,0.6
337.3825,47.706944,8572,  5    Lac,4.36,1.68
337.661667,-10.678056,8573, 57Sig Aqr,4.82,-0.06
337.5075,32.5725,8574, 38    Peg,5.65,-0.04
337.87625,-32.346111,8576, 17Bet PsA,4.29,0.01
336.677083,78.785833,8578, 28Rho1Cep,5.83,0.15
337.622083,43.123333,8579,  6    Lac,4.51,-0.09
338.250417,-61.982222,8582,   Nu  Tuc,4.81,1.61
337.822917,50.2825,8585,  7Alp Lac,3.77,0.01
338.11,39.779722,8588,HR8588,5.88,0.16
338.512083,-1.574167,8590, 60    Aqr,5.89,0.99
337.470417,78.824167,8591, 29Rho2Cep,5.5,0.06
338.673333,-20.708333,8592, 59Ups Aqr,5.2,0.44
338.419167,56.625,8594,HR8594,5.71,0.96
338.902083,-23.991111,8596,HR8596,5.97,0.99
338.839167,-0.1175,8597, 62Eta Aqr,4.02,-0.09
338.0675,76.226389,8599,HR8599,5.68,0.05
339.1475,-31.663889,8601,HR8601,5.82,1.09
339.245,-40.591111,8602,   Sig2Gru,5.86,0.06
338.967917,39.634167,8603,  8    Lac,5.73,-0.15
339.439167,-4.228056,8610, 63Kap Aqr,5.03,1.14
339.343333,51.545278,8613,  9    Lac,4.63,0.24
338.942083,73.643056,8615, 31    Cep,5.08,0.39
339.714583,-33.081389,8616,HR8616,5.66,0.05
339.719167,19.522222,8618, 40    Peg,5.82,0.92
340.20375,-57.422222,8620,HR8620,5.97,1.46
339.657917,56.795833,8621,HR8621,5.21,1.58
339.815417,39.050278,8622, 10    Lac,4.88,-0.2
340.092917,-30.658889,8623,HR8623,5.87,1.3
339.304167,75.371667,8625,HR8625,5.79,1.57
339.6625,63.584444,8627, 30    Cep,5.19,0.06
340.164167,-27.043611,8628, 18Eps PsA,4.17,-0.11
341.51375,-81.381667,8630,   Bet Oct,4.15,0.2
340.219583,14.549444,8631,HR8631,5.71,0.72
340.12875,44.276389,8632, 11    Lac,4.46,1.33
340.076667,53.846111,8633,HR8633,5.93,0.93
340.365417,10.831389,8634, 42Zet Peg,3.4,-0.09
340.65375,-47.210556,8635,HR8635,5.98,0.58
340.667083,-46.884722,8636,   Bet Gru,2.1,1.6
340.369167,40.225556,8640, 12    Lac,5.25,-0.14
340.439167,29.3075,8641, 43Omi Peg,4.79,-0.01
340.489167,14.516389,8642,HR8642,5.9,1.11
340.400417,41.549444,8643,HR8643,5.94,
340.875,-41.414444,8644,   Rho Gru,4.85,1.03
340.897083,-18.830278,8649, 66    Aqr,4.69,1.37
340.750417,30.221389,8650, 44Eta Peg,2.94,0.86
341.021667,39.465556,8654,HR8654,5.95,1.48
341.407917,-53.500278,8655,   Eta Gru,4.85,1.18
341.022917,41.819167,8656, 13    Lac,5.08,0.96
341.419583,-46.5475,8657,HR8657,5.51,1.32
342.595417,-80.124167,8663,   Xi  Oct,5.35,-0.15
341.673333,12.172778,8665, 46Xi  Peg,4.19,0.5
341.5425,44.546111,8666,HR8666,5.76,0.36
341.632917,23.565556,8667, 47Lam Peg,3.95,1.07
341.887917,-19.613333,8670, 68    Aqr,5.26,0.94
341.928333,-14.056389,8673, 69Tau1Aqr,5.66,-0.05
342.13875,-51.316944,8675,   Eps Gru,3.49,0.08
342.045417,37.416667,8678,HR8678,5.9,1.03
342.397917,-13.5925,8679, 71Tau2Aqr,4.01,1.57
342.500833,24.601667,8684, 48Mu  Peg,3.48,0.93
342.759167,-39.156944,8685,HR8685,5.42,1.43
342.4425,55.902778,8688,HR8688,5.43,1.17
342.590833,41.953611,8690, 14    Lac,5.92,0.08
342.837083,-29.536111,8693, 21    PsA,5.97,0.91
342.42,66.200556,8694, 32Iot Cep,3.52,1.05
343.131667,-32.875556,8695, 22Gam PsA,4.46,-0.04
342.845,61.696944,8696,HR8696,5.6,0.78
343.100417,9.835556,8697, 49Sig Peg,5.16,0.48
343.15375,-7.579722,8698, 73Lam Aqr,3.74,1.64
343.008333,43.3125,8699, 15    Lac,4.94,1.56
341.870833,83.153889,8702,HR8702,4.74,1.26
343.259583,16.841111,8703,HR8703,5.64,1.12
343.369583,-11.616667,8704, 74    Aqr,5.8,-0.08
343.417083,44.749167,8708,HR8708,5.81,0.26
343.6625,-15.820833,8709, 76Del Aqr,3.27,0.05
343.689583,-16.271944,8711, 77    Aqr,5.56,1.14
343.529167,40.376944,8712,HR8712,5.81,1.13
343.795833,-4.987778,8716,HR8716,5.72,0.88
343.807083,8.815833,8717, 50Rho Peg,4.9,0.0
343.760833,37.076944,8718,HR8718,5.91,0.42
343.987083,-32.539722,8720, 23Del PsA,4.21,0.97
344.199167,-47.969167,8722,   Tau3Gru,5.7,0.22
343.935417,36.351667,8723,HR8723,5.74,-0.05
344.098333,41.603889,8725, 16    Lac,5.59,-0.14
344.108333,49.733611,8726,HR8726,4.95,1.78
344.412917,-29.622222,8728, 24Alp PsA,1.16,0.09
344.36625,20.768889,8729, 51    Peg,5.49,0.67
344.26875,48.684167,8731,HR8731,5.43,-0.09
342.759167,85.373611,8736,HR8736,5.9,1.32
344.799167,11.728889,8739, 52    Peg,5.75,0.32
344.899167,-29.462222,8740,HR8740,5.51,0.25
344.864167,0.962778,8742,  2    Psc,5.43,0.98
345.024167,-25.164167,8743,HR8743,5.65,1.25
345.22,-52.754167,8747,   Zet Gru,4.12,0.98
343.603333,84.346111,8748,HR8748,4.71,1.43
345.28125,-50.95,8749,HR8749,5.68,1.42
345.17875,3.011667,8751,HR8751,5.83,1.34
345.02125,56.945278,8752,HR8752,5.0,1.42
345.330833,-28.853611,8754,HR8754,5.55,1.35
345.382083,-4.711389,8759,HR8759,5.94,1.0
345.480417,42.326111,8762,  1Omi And,3.62,-0.09
345.684583,-20.870556,8764,HR8764,5.97,0.94
345.65125,42.757778,8766,  2    And,5.1,0.09
345.874167,-34.749444,8767,   Pi  PsA,5.11,0.29
346.2175,-68.820278,8769,HR8769,5.52,0.36
345.997917,-41.478333,8771,HR8771,5.79,1.08
345.969167,3.82,8773,  4Bet Psc,4.53,-0.12
346.165,-53.965,8774,   Kap Gru,5.37,1.45
345.94375,28.082778,8775, 53Bet Peg,2.42,1.67
345.887083,67.209167,8779,HR8779,5.24,1.26
346.045833,50.052222,8780,  3    And,4.65,1.06
346.190417,15.205278,8781, 54Alp Peg,2.49,-0.04
346.290833,-7.693611,8782, 83    Aqr,5.43,0.3
346.72,-43.520556,8787,   The Gru,4.28,0.42
346.670417,-23.743056,8789, 86    Aqr,4.47,0.9
346.723333,-38.892222,8790,   Ups Gru,5.61,0.01
346.81125,-50.686389,8793,HR8793,5.83,0.48
346.75125,9.409444,8795, 55    Peg,4.52,1.57
346.778333,25.468333,8796, 56    Peg,4.76,1.34
346.65375,59.419722,8797,  1    Cas,4.85,-0.03
346.869583,21.134167,8799,HR8799,5.99,0.26
347.0875,-28.823333,8802,HR8802,5.6,0.88
346.91375,46.387222,8804,  4    And,5.33,1.41
346.939167,49.295833,8805,  5    And,5.7,0.44
347.170417,2.127778,8807,  5    Psc,5.4,0.91
347.361667,-21.1725,8812, 88    Aqr,3.66,1.22
347.435833,-28.088611,8813,HR8813,5.87,1.31
347.48875,-42.860556,8814,HR8814,5.81,0.48
347.38125,8.677222,8815, 57    Peg,5.12,1.47
347.478333,-22.4575,8817, 89    Aqr,4.69,0.65
347.540833,-40.591667,8818,HR8818,5.83,1.62
346.974583,75.3875,8819, 33Pi  Cep,4.41,0.8
347.59,-45.246667,8820,   Iot Gru,3.9,1.02
347.50625,9.821944,8821, 58    Peg,5.39,-0.08
347.43375,59.333056,8822,  2    Cas,5.7,0.33
347.6775,17.594444,8824,HR8824,5.71,1.34
347.613333,43.544167,8825,  6    And,5.94,0.44
347.934167,8.72,8826, 59    Peg,5.16,0.13
348.1375,49.406389,8830,  7    And,4.52,0.29
348.320833,57.168333,8832,HR8832,5.56,1.01
348.360417,11.065,8833,HR8833,5.82,1.01
348.580833,-6.048889,8834, 90Phi Aqr,4.22,1.56
348.744167,-41.105556,8835,HR8835,5.77,1.18
348.892917,-3.496389,8840,HR8840,5.55,0.06
348.972917,-9.087778,8841, 91Psi1Aqr,4.21,1.11
349.240417,-62.001111,8843,HR8843,5.66,0.51
348.655417,74.231111,8844,HR8844,5.84,
349.165417,-44.489167,8846,HR8846,5.92,1.06
349.3575,-58.235833,8848,   Gam Tuc,3.99,0.4
349.212083,-7.726667,8850, 92Chi Aqr,5.06,1.6
348.9075,70.888056,8851,HR8851,5.56,0.24
349.29125,3.282222,8852,  6Gam Psc,3.69,0.92
349.17625,53.213611,8853,HR8853,5.54,0.52
349.475833,-9.1825,8858, 93Psi2Aqr,4.39,-0.15
349.54125,-40.824444,8859,   Phi Gru,5.53,0.44
349.43625,49.015278,8860,  8    And,4.85,1.67
352.015417,-87.482222,8862,   Tau Oct,5.49,1.27
349.705833,-32.531944,8863,   Gam Scl,4.41,1.13
349.740417,-9.610833,8865, 95Psi3Aqr,4.98,-0.02
349.777917,-13.458889,8866, 94    Aqr,5.08,0.8
349.85,-5.124444,8868, 96    Aqr,5.55,0.39
349.850417,-18.075278,8869,HR8869,5.93,1.52
349.65625,68.111667,8872, 34Omi Cep,4.75,0.84
349.874167,48.625278,8874, 11    And,5.44,1.03
349.968333,42.078056,8876, 10    And,5.79,1.48
350.085833,5.381389,8878,  7    Psc,5.05,1.2
350.159167,23.740278,8880, 62Tau Peg,4.6,0.17
350.206667,30.415,8882, 63    Peg,5.59,1.5
350.314583,-26.986667,8883,HR8883,5.64,0.82
350.222083,38.182222,8885, 12    And,5.77,0.46
350.47875,31.8125,8887, 64    Peg,5.32,-0.11
350.663333,-15.039167,8890, 97    Aqr,5.2,0.2
350.7425,-20.100556,8892, 98    Aqr,3.97,1.1
350.769167,12.313889,8893, 66    Peg,5.08,1.31
350.635417,60.133611,8894,HR8894,5.56,1.68
351.054583,-51.891389,8898,HR8898,5.75,1.59
351.330833,-56.849167,8901,HR8901,5.59,1.07
351.211667,32.385,8903, 67    Peg,5.57,-0.11
351.209583,62.282778,8904,  4    Cas,4.98,1.68
351.345,23.404167,8905, 68Ups Peg,4.4,0.61
351.511667,-20.641944,8906, 99    Aqr,4.39,1.47
351.6525,-52.721667,8907,   Omi Gru,5.52,0.4
351.8125,-58.476111,8909,HR8909,5.63,0.98
351.733333,1.255556,8911,  8Kap Psc,4.94,0.03
351.780833,42.911944,8913, 13    And,5.75,0.0
351.918333,25.167222,8915, 69    Peg,5.98,-0.06
351.992083,6.378889,8916, 10The Psc,4.28,1.07
351.819167,70.359722,8918,HR8918,5.6,0.19
352.254167,-63.110833,8919,HR8919,5.68,-0.17
352.28875,12.760556,8923, 70    Peg,4.55,0.94
352.508333,58.548889,8926,HR8926,4.91,-0.12
352.8225,39.236389,8930, 14    And,5.22,1.02
353.33125,-77.385278,8935,HR8935,5.81,0.68
353.242917,-37.818333,8937,   Bet Scl,4.37,-0.09
351.753333,87.3075,8938,HR8938,5.58,0.23
353.319167,-20.914444,8939,101    Aqr,4.71,0.02
353.367083,22.498889,8940, 71    Peg,5.32,1.6
353.488333,31.325278,8943, 72    Peg,4.98,1.38
353.5375,-1.2475,8944, 14    Psc,5.87,0.3
353.705833,-15.245833,8946,HR8946,5.96,1.36
353.65625,40.236389,8947, 15    And,5.59,0.1
353.659167,33.497222,8948, 73    Peg,5.63,1.03
353.769167,-42.615,8949,   Iot Phe,4.71,0.08
353.745833,71.642222,8952,HR8952,5.84,1.8
354.097083,2.102222,8954, 16    Psc,5.68,0.44
354.600417,-76.87,8957,HR8957,6.0,0.9
354.415,-13.060278,8958,HR8958,5.65,1.03
354.4625,-45.4925,8959,HR8959,4.74,0.08
354.39125,46.458056,8961, 16Lam And,3.82,1.01
354.383333,44.429167,8962,HR8962,5.8,-0.06
354.486667,18.400556,8963, 75    Peg,5.53,0.0
354.534167,43.268056,8965, 17Iot And,4.29,-0.1
